sat_id,norad_cat_id,norad_follow_id,name,names,image,status,decayed,launched,deployed,website,operator,countries,telemetries,updated,citation,is_frequency_violator,associated_satellites
UKHX-2090-2661-0534-2014,42761.0,,ZHUHAI-1 OVS-01,CAS 4A,satellites/ovs-1__1_NnIrDeS.jpg,alive,,2017-06-15T00:00:00Z,,,None,CN,[{'decoder': 'cas4'}],2021-10-12T07:22:47.000825Z,https://www.n2yo.com/satellite/?s=42761,False,[]
JLKC-1650-3566-2142-6611,42765.0,,UCLSAT,,satellites/UCLSAT.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.423680Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
FCJO-8188-7789-7781-3478,42766.0,,NIUSAT,,satellites/NIUSAT.jpg,alive,,,,,None,IN,[],2022-07-08T02:02:57.047925Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
XGDS-0339-8787-8774-6048,42767.0,,CARTOSAT-2E,,satellites/CartoSat-2E_Auto4.jpeg,alive,,,,,None,,[],2021-07-21T10:11:42.427682Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
RNRA-5585-1660-1429-1830,42768.0,,LITUANICASAT-2,,satellites/LITUANICASAT-2.jpg,alive,,2017-06-23T00:00:00Z,,,None,LT,[],2022-08-01T11:27:06.804370Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
SGQP-9600-2585-3107-8587,42770.0,,INFLATESAIL,,satellites/INFLATESAIL.jpg,re-entered,2017-09-03T00:00:00Z,,,,None,,[],2021-07-21T10:11:42.431573Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
MTTJ-9379-5566-8860-4453,42775.0,,AALTO-1,,satellites/Aalto1avattuna_oikea.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.433482Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
MAEY-6712-7402-2396-4318,42776.0,,URSA MAIOR,IT02,satellites/URSA-MAIOR.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.435415Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
KLQH-2831-9809-0755-5637,42777.0,,COMPASS 2,DRAGSAIL,satellites/COMPASS-2.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.437306Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
ULZA-6802-2539-6219-3200,42778.0,,MAX VALIER SAT,,satellites/MAX_VALIER_SAT.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.439172Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
ODVU-9534-1482-5519-1606,42784.0,,PEGASUS,AT03,satellites/PEGASUS.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.441061Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
IUKT-5566-7027-2323-0619,42787.0,,NUDTSAT,CN06,,alive,,,,,None,,[],2021-07-21T10:11:42.442917Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
XCWN-8187-6747-4526-7766,42788.0,,SUCHAI,,satellites/suchai_satellite_2.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.444729Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
LASJ-3104-0320-4540-8721,42789.0,,SKCUBE,,satellites/skcube-2-390x260.png,alive,,,,,None,,[{'decoder': 'skcube'}],2021-07-21T10:11:42.446625Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
JNEM-7746-8021-4780-5184,42790.0,,VZLUSAT-1,CZ02,satellites/VZLUSAT-1.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.448445Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
YIMH-1412-6494-9671-2122,42792.0,,ROBUSTA-1B,,satellites/robusta.jpg,alive,,,,https://janus.cnes.fr/en/robusta-1b,None,FR,[],2021-07-21T10:11:42.450278Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
XTNS-4103-2413-3501-2578,42794.0,,D-SAT,,satellites/d-sat_do__1.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.452128Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
BGMK-0175-7442-2160-6546,42822.0,,BIRD-M,"Mazaalai, NUMSAT-1, JG6YJQ, BIRDS-1",satellites/bird-m.jpg,re-entered,2019-05-23T19:05:55Z,,,,None,MN,[],2023-01-07T14:27:46.007397Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
JBXT-1713-9492-3951-4005,42823.0,,BIRD-B,"BRAC Onnesha, JG6YJS, BIRDS-1",satellites/bird-b__2.jpg,re-entered,2019-05-23T19:11:14Z,,,,None,BD,[],2023-01-07T14:27:43.600661Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
KBDM-1783-3988-6535-3583,42828.0,,NORSAT 2,,satellites/NORSAT-2-Deployed.png,alive,,,,,None,,[],2021-07-21T10:11:42.457713Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
WFVU-6936-7309-8185-5747,42829.0,,TECHNOSAT,,satellites/csm_TechnoSat_small_2c8798aef3.png,alive,,,,,None,,[],2021-07-21T10:11:42.459470Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
QPRY-7597-6127-8837-9927,42831.0,,FLYING LAPTOP,,satellites/flp_closed_SatNOGS-DB-Icon.png,alive,,,,,None,,[],2021-07-21T10:11:42.461288Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
PEOD-7224-7918-2978-4352,42846.0,,CORVUS BC2,Landmapper-BC 2,satellites/corvus-bc__1_ZNzYIdw.jpg,dead,,,,,None,,[],2021-07-21T10:11:42.463046Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
KPZZ-0499-2351-6546-5973,42847.0,,CORVUS BC1,Landmapper-BC 1,satellites/corvus-bc__1.jpg,dead,,,,,None,,[],2021-07-21T10:11:42.464759Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
GNZD-4544-6012-8756-0675,42983.0,,SIMPL,,satellites/simpl__1.jpg,re-entered,2022-07-26T00:00:00Z,,,,None,,[],2022-07-29T02:14:19.836543Z,space-track.org |SIMPL|42983| 1998-067NF|US|2022-07-27 16:23:00| 2022-07-26 0:00:00|,False,[]
BLAS-7456-1209-3590-8960,43010.0,,FengYun 3D,FY-3D,,alive,,2017-11-15T00:00:00Z,,http://www.nsmc.org.cn/nsmc/cn/satellite/FY3D.html,None,CN,[],2022-05-30T10:58:26.831273Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
DNKN-6854-2011-7405-7283,43012.0,,CZ-4C R/B,,satellites/cz-4c__yg-16__1.jpg,alive,,,,,None,CN,[],2022-08-02T17:54:59.713239Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
FICC-5569-8485-6311-2104,43016.0,,MAKERSAT 0,,,alive,,,,,None,,[],2021-07-21T10:11:42.471707Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
PMAW-9203-2442-8666-3249,43017.0,,FOX-1B,"AO-91
RADFXSAT",satellites/RadFxSat_Flight-300x300.jpg,alive,,,,,None,,[{'decoder': 'fox'}],2021-07-21T10:11:42.473350Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
GPCS-5280-8824-7420-8704,43018.0,,EAGLESAT-1,,satellites/eaglesat__1.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.475703Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
AHTJ-2968-9777-7716-2636,43019.0,,ECAMSAT,,satellites/ecamsat.jpg,re-entered,2021-12-08T00:00:00Z,,,,None,,[],2021-12-14T02:10:47.690145Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
KYGI-3501-5760-3207-9884,43022.0,,JILIN-01-04,Jilin-1 SP-04,satellites/jilin-1-video-04__1.jpg,alive,,2017-11-21T04:50:00Z,,,CIOMP,CN,[],2021-07-21T10:11:42.482402Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
SDKL-1465-8326-4185-7600,43023.0,,JILIN-01-05,Jilin-1 SP-05,satellites/jilin-1-video-04__1_f1TbfZB.jpg,alive,,2017-11-21T04:50:00Z,,,CIOMP,CN,[],2021-07-21T10:11:42.485519Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
JIWM-5912-1908-0879-2509,43024.0,,JILIN-01-06,Jilin-1 SP-06,satellites/jilin-1-video-04__1_MNLACYW.jpg,alive,,2017-11-21T04:50:00Z,,,None,CN,[],2021-07-21T10:11:42.488606Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
CPRM-2766-1516-4979-3667,43111.0,,CARTOSAT-2F,,satellites/CartoSat2_Satellite.jpeg,alive,,2018-01-12T03:59:00Z,,https://www.isro.gov.in/Spacecraft/cartosat-2-series-satellite-2,None,IN,[],2021-07-21T10:11:42.491651Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
JESY-3702-6549-6226-2817,43116.0,,INS-1C,,,alive,,,,,None,,[],2021-07-21T10:11:42.493251Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
ZFMS-4002-4415-0912-8857,43119.0,,FLOCK 3P'-3,,,alive,,,,,None,,[],2021-07-21T10:11:42.494764Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
QJUA-5173-9010-1350-3818,43120.0,,FLOCK 3P'-2,,,alive,,,,,None,,[],2021-07-21T10:11:42.496256Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
HZNM-4543-8041-8799-5774,43121.0,,FLOCK 3P'-1,,,alive,,,,,None,,[],2021-07-21T10:11:42.497696Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
GRUX-3414-1454-0744-7144,43122.0,,FLOCK 3P'-4,,,alive,,,,https://www.planet.com/pulse/planet-openlst-radio-solution-for-cubesats/,None,US,[],2023-01-05T08:30:21.691761Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
TTZE-1727-1375-5199-7643,43130.0,,ARKYD 6A,A6A,satellites/arkyd-6__1.jpg,alive,,2018-01-12T00:00:00Z,,,None,US,[],2021-10-12T07:22:47.059028Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
HJCD-0974-5560-7412-4382,43132.0,,PICSAT,,satellites/picsat_DIB6RSF.jpg,alive,,2018-12-01T00:00:00Z,,,None,FR,[{'decoder': 'picsat'}],2022-09-04T20:06:42.562605Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
WQDE-2540-1175-6859-2485,43133.0,,CNUSAIL-1,,,alive,,,,,None,,[],2021-07-21T10:11:42.503615Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
FVKF-5969-0532-6737-5899,43137.0,,FOX-1D,AO-92,satellites/Fox-1Ds-819x1024.jpg,alive,,,,,None,,[{'decoder': 'fox'}],2021-07-21T10:11:42.505092Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
KSZD-6429-1027-3362-8216,43138.0,,STEP-1,,satellites/26231665.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.506610Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
RQIQ-3113-9381-2241-7916,43155.0,,Xiaoxiang-2,"TY-2
TianYi 2",,alive,,,,,None,,[],2021-07-21T10:11:42.508047Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
YFPC-1248-4077-8296-8715,43156.0,,ZHOU ENLAI,HA-1,,alive,,,,,None,,[],2021-07-21T10:11:42.510995Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
YAZV-7302-9755-5634-8209,43158.0,,QUANTUTONG 1,"QTT 1
TY-6
TianYi 6",,alive,,,,,None,,[],2021-07-21T10:11:42.514477Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
RLBW-6475-5693-8414-2187,43159.0,,JILIN-01-07,Jilin-1 SP-07,satellites/jilin-1-video-04__1_azgTuFX.jpg,alive,,2018-01-19T04:12:00Z,,,CIOMP,CN,[],2021-07-21T10:11:42.517812Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
BXHU-9381-4568-5385-3464,43160.0,,JILIN-01-08,Jilin-1 SP-08,satellites/jilin-1-video-04__1_piqkwsJ.jpg,alive,,2018-01-19T04:12:00Z,,,CIOMP,CN,[],2021-07-21T10:11:42.521190Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
XPSM-2524-2392-8428-5297,43186.0,,S-Net D,DP0TBE,,alive,,2018-02-01T02:07:00Z,,https://www.space.tu-berlin.de/menue/research/current_projects/s_net/,TU Berlin,DE,[],2022-01-31T19:39:53.601268Z,https://www.space.tu-berlin.de/menue/research/current_projects/s_net/,False,[]
EFAY-8089-9221-6385-2409,43187.0,,S-Net B,DP0TBC,,alive,,2018-02-01T02:07:00Z,,https://www.space.tu-berlin.de/menue/research/current_projects/s_net/,TU Berlin,DE,[],2022-01-31T19:39:53.668808Z,https://www.space.tu-berlin.de/menue/research/current_projects/s_net/,False,[]
MCHL-8693-9902-0813-2147,43188.0,,S-Net A,DP0TBB,,alive,,2018-02-01T02:07:00Z,,https://www.space.tu-berlin.de/menue/research/current_projects/s_net/,TU Berlin,DE,[],2022-01-31T19:39:53.689607Z,https://www.space.tu-berlin.de/menue/research/current_projects/s_net/,False,[]
GRBF-7624-2517-1207-4873,43189.0,,S-Net C,DP0TBD,,alive,,2018-02-01T02:07:00Z,,https://www.space.tu-berlin.de/menue/research/current_projects/s_net/,TU Berlin,DE,[],2022-01-31T19:39:53.640170Z,https://www.space.tu-berlin.de/menue/research/current_projects/s_net/,False,[]
VSAI-0421-6115-4256-1234,43192.0,,FengMaNiu 1,FMN-1,,alive,,,,,None,,[],2021-07-21T10:11:42.536358Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
LQPY-8821-4598-4140-0055,43196.0,,GOMX4-B,,satellites/unnamed.jpg,alive,,,,,None,DK,[],2021-10-09T14:50:52.749065Z,VK5Q1 and SV1QVE survey,False,[]
UFIT-6008-6845-0096-1151,43199.0,,SHAONIAN XING,Juvenile-1F,,alive,,2018-02-02T00:00:00Z,,,None,CN,[],2022-08-01T17:59:09.761227Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
VWFS-8293-1536-2839-9284,43466.0,,1KUNS-PF,1KUNS,satellites/1KUNS.png,re-entered,2020-06-16T13:40:44Z,,,,None,,[],2021-07-21T10:11:42.545141Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
UZLP-5382-5760-6380-2860,43467.0,,UBAKUSAT,,satellites/ubakusat-cubesat.jpg,re-entered,,,,,None,,[],2021-07-21T10:11:42.547823Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
QHGB-5011-7406-7134-6581,43468.0,,IRAZU,"Irazú
BATSU-CS1",satellites/satelite-irazu-tec.png,re-entered,2020-03-06T12:26:31Z,,,,None,,[{'decoder': 'irazu'}],2021-07-21T10:11:42.550519Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
QWJS-4478-4513-2046-4348,43485.0,,Luojia-1,"LUOJIA 1-01, LUOJIA 1A",,alive,,2018-06-02T00:00:00Z,,,None,CN,[],2022-07-08T01:04:43.436701Z,https://www.researchgate.net/figure/The-appearance-of-the-Luojia-1A-satellite_fig1_342545164,False,[]
OYTI-8726-8857-0789-4716,43551.0,,ENDUROSAT ONE,ENDUROSAT AD,satellites/Endurosat.jpg,re-entered,2020-11-10T23:10:05Z,,,,None,,[],2021-07-21T10:11:42.555818Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
SABJ-3457-7659-3993-3753,43552.0,,EQUiSat,,satellites/equisat.jpg,re-entered,2020-12-27T00:16:45Z,,,,None,,[{'decoder': 'equisat'}],2021-07-21T10:11:42.558338Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
ZJCQ-6364-2928-4931-9019,43553.0,,RADSAT-G,,satellites/radsat.jpg,re-entered,2021-04-05T00:00:00Z,,,,None,,[],2021-07-21T10:11:42.560841Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
AWFF-8025-3088-3256-6290,43589.0,,UiTMSat-1,"JG6YKN, BIRD-MY, BIRDS-2",satellites/uitmsat.png,re-entered,2020-11-27T09:03:26Z,,,,None,MY,[],2023-01-07T14:27:50.039562Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
MWXV-7244-7952-4540-2800,43590.0,,MAYA-1,"JG6YKM, BIRD-PH, BIRDS-2",satellites/maya-1.png,re-entered,2020-11-27T09:03:19Z,,,,None,PH,[],2023-01-07T14:27:52.186348Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
XGQW-0108-4259-0432-9009,43591.0,,BHUTAN-1,"JG6YKL, BIRD-BT, BIRDS-2",satellites/Bhutan-1.png,re-entered,2020-11-19T09:55:42Z,,,,None,BT,[],2023-01-07T14:27:47.844227Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
BLWY-9945-8549-3046-3067,43595.0,,SiriusSat-1,RS13S,satellites/SiriusSat.png,re-entered,2020-12-10T07:51:24Z,,,https://sputnix.ru/en/satellites/in-orbit/siriussat-1-en,None,,[{'decoder': 'siriussat'}],2021-07-21T10:11:42.571004Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
OWBN-9783-9030-5673-9344,43596.0,,SiriusSat-2,RS14S,satellites/SiriusSat_Q5EGcM6.png,re-entered,2020-12-10T07:51:09Z,,,https://sputnix.ru/en/satellites/in-orbit/siriussat-2-en,None,,[{'decoder': 'siriussat'}],2021-07-21T10:11:42.573613Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
DYGX-2292-8178-2790-2062,43597.0,,Tanusha-3,Tanusha-SWSU-3 (RS-8)RS8S,,re-entered,2020-12-10T07:51:44Z,,,,None,,[],2021-07-21T10:11:42.576422Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
PGHZ-9811-8576-7503-9559,43598.0,,Tanusha-4,"Tanusha-SWSU-4 (RS-9)
RS9S",,re-entered,2020-08-26T10:09:32Z,,,,None,,[],2021-07-21T10:11:42.578982Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
GJWI-0355-3023-2147-0500,43614.0,,SurfSat,,satellites/SurfSAT_41476485_Medium-286x400.png,alive,,,,,None,,[],2021-07-21T10:11:42.581443Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
MUDL-3446-6586-9825-4790,43615.0,,CP7 (DAVE),,satellites/dave.png,alive,,,,,None,,[],2021-07-21T10:11:42.583885Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
JQOK-1219-5774-2073-2907,43616.0,,ELFIN-B,ELFIN-STARWJ2XOX,satellites/ELFIN.jpg,re-entered,2022-09-29T21:51:00Z,,,,None,,[{'decoder': 'elfin'}],2022-09-30T06:43:08.850394Z,CITATION NEEDED - https://xkcd.com/285/,False,['HDII-3074-4152-1419-9411']
JSEY-1831-4025-6206-5301,43617.0,,ELFIN-A,WJ2XNX,satellites/ELFIN_KFgi12l.jpg,re-entered,2022-09-17T14:00:00Z,,,,None,,[{'decoder': 'elfin'}],2022-09-18T08:37:48.783021Z,https://twitter.com/EU1SAT/status/1571193723391823875,False,[]
GMXL-7215-1950-4661-9393,43640.0,,STARS-Me,"JJ2YPL
JJ2YPM",,re-entered,2021-07-09T03:53:43Z,,,,None,,[],2021-07-21T10:11:42.591042Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
YIDE-3824-4144-2209-0731,43656.0,,CZ-4B R/B,,,alive,,,,,None,,[],2021-07-21T10:11:42.593523Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
WMQB-0532-9164-6364-5821,43666.0,,CubeBel-1,BSUSat-1,satellites/BSUSat_1.jpg,alive,,,,,None,,[{'decoder': 'cubebel1'}],2021-07-21T10:11:42.595733Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
DWZS-2247-2262-5163-7605,43669.0,,CHANGSHAGAOXIN,TY 4-01,,alive,,,,,None,,[],2021-07-21T10:11:42.597943Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
ILWB-0355-7294-3027-0757,43677.0,,Ten-Koh,JG6YKYTENKOH,,alive,,2018-10-29T00:00:00Z,,http://kit-okuyama-lab.com/en/ten-koh,None,,[],2021-07-21T10:11:42.600068Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
HIEK-3729-5596-2727-4744,43678.0,,DIWATA-2,PO-101,,alive,,,,http://phl-microsat.upd.edu.ph/diwata2,None,PH,[],2021-10-14T08:48:01.672176Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
VBFH-2959-0036-6917-5389,43679.0,,Stars-AO,JJ2YSY,,alive,,,,,None,,[],2021-07-21T10:11:42.604443Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
NIBO-3128-7883-5467-7817,43681.0,,AUTcube2,JJ2YTA,,alive,,,,,None,,[],2021-07-21T10:11:42.606544Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
ZYIO-9572-5451-0893-4246,43689.0,,METOP-C,Meteorological operational satellite - C,satellites/MetOp_Auto3F.jpeg,alive,,2018-11-07T00:00:00Z,,https://www.eumetsat.int/our-satellites/metop-series,ESA,,[],2022-08-01T17:03:30.484900Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
EAWD-1582-5167-4636-1368,43693.0,,IRVINE-01,,satellites/irvine.jpg,alive,,,,,None,,[{'decoder': 'irvine'}],2021-07-21T10:11:42.610654Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
OUSK-8135-6441-7153-9709,43699.0,,GSLV R/B,,,re-entered,2019-11-18T01:07:03Z,,,,None,,[],2021-07-21T10:11:42.612666Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
LBQI-9987-6865-3928-8294,43700.0,,Es'hail 2,QO-100,satellites/Eshail_2.jpg,alive,,,,,None,QA,[{'decoder': 'eshail2'}],2021-07-21T10:11:42.614696Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
EKKN-6409-4479-1170-0607,43721.0,,FACSAT-1,,,alive,,,,,None,CO,[],2021-07-21T10:11:42.616781Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
UESS-5249-7079-4000-7571,43722.0,,Centauri-2,,,alive,,,,,None,,[],2021-07-21T10:11:42.618803Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
NFHA-0834-8162-4474-6973,43728.0,,3CAT-1,,,alive,,,,,None,,[],2021-07-21T10:11:42.620818Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
UUUL-8721-0443-0737-3074,43738.0,,InnoSat 2,,satellites/innosat2.jpg,re-entered,2022-12-12T19:08:00Z,,,,None,MY,[],2022-12-14T11:24:39.925119Z,https://www.space-track.org,False,[]
ILUP-3176-4624-1525-3825,43743.0,,Reaktor Hello World,OH2RHW1,,alive,,2018-11-29T00:00:00Z,,https://reaktorspace.com/reaktor-hello-world/,None,FI,[],2022-08-01T11:27:48.565321Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
XQNL-8221-6393-9116-3452,43758.0,,MinXSS 2,,,alive,,,,,None,,[{'decoder': 'minxss'}],2021-07-21T10:11:42.626853Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
KRVN-6468-4574-3162-9980,43759.0,,SIRION PATHFINDER-2,,,alive,,,,,None,,[],2021-07-21T10:11:42.628827Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
MSIH-7029-5546-1995-2723,43768.0,,AISTECHSAT-2,,satellites/aistechsat-2__1.jpg,alive,,2018-12-03T00:00:00Z,,,None,ES,[],2021-07-21T10:11:42.631536Z,CITATION NEEDED - https://xkcd.com/285/,True,[]
KHIK-6754-7801-4022-8938,43770.0,,FOX-1C,AO-95Fox-1Cliff,satellites/fox-1c__1.jpg,alive,,,2018-12-03T00:00:00Z,https://www.amsat.org/meet-the-fox-project/,None,US,[{'decoder': 'fox'}],2022-04-25T16:31:47.966101Z,https://space.skyrocket.de/doc_sdat/fox-1c.htm,False,[]
AORC-4589-7955-4109-3531,43772.0,,RANGE A,,,alive,,,,,None,,[],2021-07-21T10:11:42.638638Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
OTVL-0209-5913-2544-1321,43773.0,,RANGE B,,,alive,,,,,None,,[],2021-07-21T10:11:42.642416Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
JWFD-9682-9871-6006-7786,43780.0,,MOVE-II,DP0MVE,,alive,,,,,None,,[],2021-07-21T10:11:42.649016Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
AXGR-6774-7416-7184-3918,43781.0,,VESTA-1,,,alive,,,,,None,,[],2021-07-21T10:11:42.651920Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
XMWA-7479-5747-5343-7120,43782.0,,SNUSAT-2,,,alive,,,,,None,,[],2021-07-21T10:11:42.654682Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
SVDW-0245-3507-2344-8404,43784.0,,SNUGLITE,DS0DH,,alive,,,,,None,,[],2021-07-21T10:11:42.657410Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
FDZF-3106-8767-3766-2200,43786.0,,ITASAT 1,ITASAT-14,,alive,,,,,None,,[],2021-07-21T10:11:42.661291Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
NHQA-6504-1011-2518-4894,43787.0,,KAZSCISAT-1,,,alive,,,,,None,KZ,[],2023-01-01T16:11:35.774059Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
NMSF-0466-6077-1186-9611,43790.0,,Eaglet 1,,satellites/eaglet-1__1.jpg,alive,,2018-12-03T00:00:00Z,,,None,IT,[],2022-05-01T12:08:15.885462Z,https://www.researchgate.net/publication/325152032_NANOSATELLITE_EAGLET-1_READY_FOR_LAUNCH,True,[]
SEXU-2964-9908-3979-4793,43792.0,,ESEO,FunCube 4,satellites/ESEO_bottom_view_pillars.png,alive,,2018-12-03T00:00:00Z,,https://www.esa.int/Education/ESEO/About_ESEO_-_the_European_Student_Earth_Orbiter,ESA,,[],2021-07-21T10:11:42.669757Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
CKMD-9513-1025-4842-0352,43793.0,,CSIM-FD,,satellites/CSIM_Image_Instrument.jpeg,alive,,,,,None,,[{'decoder': 'csim'}],2021-07-21T10:11:42.672438Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
QSPU-9204-4923-5881-5072,43798.0,,Astrocast 0.1,,,alive,,,,,None,,[],2021-07-21T10:11:42.675051Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
KLYF-4722-0218-1441-3015,43803.0,,JY1Sat,"Jordan-OSCAR 97
JO-97",,alive,,,,,None,,[],2021-07-21T10:11:42.677561Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
MUVJ-0454-0662-1172-2559,43804.0,,Suomi 100,,satellites/suomi1001.png,alive,,2018-12-03T00:00:00Z,,https://suomi100satelliitti.fi/eng,None,FI,[],2022-04-25T16:31:48.067517Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
BYLD-5095-5765-9404-4681,43805.0,,al-Farabi-2,UN1GWA,,alive,,2018-12-03T00:00:00Z,,https://www.kaznu.kz/en/4135/news/one/5708/,None,KZ,[],2022-07-31T23:39:42.136059Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
DYBD-8638-9272-8158-5486,43809.0,,Centauri-1,,,alive,,,,,None,,[],2021-07-21T10:11:42.685187Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
LDAB-6354-6935-7024-4067,43814.0,,PW-Sat2,,satellites/pwsat.png,re-entered,2021-02-24T07:55:08Z,,,,None,,[{'decoder': 'pwsat2'}],2021-07-21T10:11:42.687724Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
GYLI-0056-5213-2621-8146,43855.0,,CHOMPTT,,satellites/chomptt__1.jpg,alive,,,2018-12-16T00:00:00Z,https://guidebook.com/guide/18114/poi/1931378/,None,US,[{'decoder': 'chomptt'}],2021-07-21T10:11:42.690053Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
WSKN-9493-7628-4683-4260,43856.0,,CP11 (ISX),,,alive,,,,,None,,[],2021-07-21T10:11:42.692476Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
